code,name,quantity,brands,Energy,Saturated_fatty_acids,Sugars,Fiber,Proteins,Salt,Fruit/vegetable,Nutriscore,Nutriscore_point
7.61E12,CRUNCH céréales,750.0,NESTLÉ,403.0,2.0,24.9,7.2,7.4,0.04,0.0,c,6.0
7.622210489425E12,Popcorn,200,Gretel,494.0,10.5,42.0,1.6,6.3,0.027,0.0,e,24.0
7.6222107582E12,,90,Green & Black's,613.0,30.0,27.0,9.7,6.1,0.0,0.0,d,17.0
7.622210762832E12,Mint Dark Chocolate 90G,200,Green & Black's,613.0,29.0,27.0,9.7,6.1,0.01,0.0,d,17.0
7.622300742324E12,Royal Muffis Com / Petitas Milka,200,Triunfo,490.0,11.0,33.0,5.2,7.3,1.1,0.0,e,22.0
7.87692835409E11,The Complete Cookie,200,U,368.42,6.0,21.0,8.77,14.04,0.9358,0.0,d,12.0
7.87692870028E11,The Complete Crunchy Cookies,200,Lenny & Larry's,457.14,8.57,25.71,11.43,17.14,0.9434,0.0,d,17.0
7.891000889701E12,,130,Nestle,138.0,2.2,11.0,1.2,2.2,142.24,0.0,d,18.0
8.0001555075E12,Ciocofroll,650,Cabrioni,481.0,2.9,24.6,3.0,7.2,0.8,0.0,d,13.0
8.00060505169E12,Doria Bucaneve Gocce Di Cioccolato 350G,350,"Doria, Bauli",465.0,8.2,27.0,2.6,7.4,0.56,0.0,d,18.0
8.002590058043E12,Natura ricca,84.0,Misura,455.0,3.5,12.0,18.0,10.0,0.08,38.0,b,0.0
8.002885007794E12,Biscotti Bio semi di chia e cioccolato,200,Fiorentini,506.0,2.8,16.0,5.8,11.0,0.02,0.0,c,6.0
8.005020011328E12,MINI-BATONNETS DE GLACE CHOCOLAT AMANDE X6,200,Gildo Rachelli,362.0,16.0,24.0,0.0,5.0,0.15,0.0,e,19.0
8.009004811256E12,Chocola,200,Alce nero,458.0,5.1,23.0,4.3,6.9,0.37,0.0,d,12.0
8.009004901186E12,Chocolat Noir,100,Alce Nero,588.0,29.0,24.0,11.0,9.0,0.02,0.0,d,17.0
8.009004901261E12,Chocolat Noir 80%,100,Alce Nero,611.0,32.0,17.0,12.0,9.0,0.02,0.0,d,15.0
8.013399152955E12,Sperlari Zanzibar Fondente Con Nocciole 250g,250,Sperlari,557.0,16.0,37.0,8.3,6.9,0.02,0.0,e,19.0
8.017331061923E12,Cioccolato fondente 80% cacao,200,L'Angelica,612.0,20.0,19.0,23.0,10.0,0.1,0.0,d,16.0
8.017596057792E12,Chocola,200,"Tre Mulini, Eurospin",402.0,3.0,24.0,6.1,7.0,0.5,0.0,c,9.0
8.020241098279E12,,6,Gelateria Ghisolfi,336.0,12.08,18.4,3.03,5.7,0.086,0.0,d,15.0
8.02306511615E12,,70,U,481.0,7.3,54.0,5.1,7.1,0.05,0.0,d,18.0
8.05274569013E12,Galettes de riz chocolat noir,100,Ekorigin,492.0,14.0,23.0,3.9,5.9,0.1,0.0,d,17.0
8.052745690147E12,Galette de riz chocolat noir coco,100,Ekorigin,491.0,16.0,20.0,4.5,6.0,0.12,0.0,d,16.0
8.052745690154E12,Galettes riz chocolat lait,100,Ekorigin,504.0,15.0,29.0,2.7,6.3,0.0,0.0,e,20.0
8.052745690239E12,Galette riz chocolat noir orange,85,Ekorigin,476.0,12.0,27.0,5.5,6.1,0.12,0.0,d,15.0
8.052745690253E12,galette riz chocolat noir framboise,85,Ekorigin,461.0,12.0,26.0,5.0,6.3,0.12,0.0,d,15.0
8.076809542616E12,,300,Mulino bianco,427.0,3.4,21.0,7.0,8.5,0.513,0.0,c,9.0
8.10048013531E11,Chocola,200,Vosges Ip  Llc.,558.0,23.26,27.91,11.6,9.3,30.0,0.0,d,17.0
8.410297165955E12,Central Lechera Asturiana Batido De Cacao,300,Central Lechera Asturiana,68.0,1.1,9.8,0.3,3.2,0.1,0.0,b,2.0
8.411724000597E12,Dark chocolate chips,100,Trias,503.0,20.0,52.0,6.7,7.4,0.68,0.0,e,24.0
8.431876269741E12,Tortitas de arroz con chocolate,200,"Carrefour, Carrefour bio",497.0,14.0,27.0,3.5,7.8,0.1,0.0,d,18.0
8.431876269758E12,Galettes de riz avec chocolat et orange,200,"Carrefour, Carrefour bio",484.0,15.0,24.0,6.0,6.1,0.03,0.0,d,16.0
8.435037840596E12,Tortas De Arroz Chocolate Fondant,100,Sol Natural,460.0,10.7,22.4,5.7,6.5,0.0,0.0,d,14.0
8.5239041222E10,Dark chocolate creamy almond butter squeeze pack,200,U,594.0,6.25,15.62,9.4,18.75,507.5,0.0,c,8.0
8.53522000702E11,Dark chocolate chips,200,Enjoy Life,531.0,21.88,46.88,3.1,3.12,0.155,0.0,e,23.0
8.53547003047E11,Chocolate Coconut Peanut Butter,454  / 16 Oz,Wild Friends,594.0,18.75,15.62,6.2,18.75,352.5,0.0,d,11.0
8.57777004287E11,RXBAR - Coconut Chocolat,200,U,404.0,3.85,25.0,9.6,23.08,817.5,0.0,d,11.0
8.577770043E11,Chocolate sea salt bar,200,U,404.0,3.85,25.0,9.6,23.08,1155.0,0.0,d,13.0
8.57777004928E11,RXBAR,300,Grillon d'Or,210.0,1.5,18.0,9.6,12.0,0.525,14.29,a,-2.0
8.591620072E11,Rxbar chocolate sea salt,200,U,404.0,3.85,25.0,9.6,23.08,1155.0,0.0,d,13.0
8.594071484538E12,Barre Chocolat Cru,47,Really raw,407.0,9.0,36.0,11.0,9.0,0.02,0.0,c,5.0
8.594071484583E12,Lifebar Choco Protéine Verte,200,Lifefood,397.0,4.0,29.0,8.0,20.0,0.43,0.0,c,7.0
8.595657100019E12,Mini Lifebar Chocolat (25 GR),200,Lifefood,378.0,5.0,42.0,10.0,8.0,0.0,0.0,d,12.0
8.59E12,Barre Chocolat Cru,47.0,Really raw,407.0,9.0,36.0,11.0,9.0,0.02,84.0,c,5.0
8.711812420604E12,Krokante muesli pure chocolat - céréales,200,Zonnatura,447.0,5.9,15.3,10.6,9.8,0.1,0.0,c,8.0
8.711812421373E12,Muesli pure chocolade bio,375.0,zonnatura,383.0,1.8,8.1,12.3,12.0,0.02,1.5,a,-4.0
8.7172706E7,Dark chocolate chips,350,Penotti,568.0,9.0,49.0,5.0,3.200000048,0.0,0.0,e,20.0
8.76012010418E11,Dark chocolate chips,200,Deavas,524.0,21.43,38.1,7.1,7.14,150.0,0.0,e,19.0
9.176464688977E12,Croustillant chocolat,500,Bjorg,461.0,4.3,15.0,8.2,10.0,0.03,0.0,c,7.0
9.542031695E9,Dark Chocolate 78% cocoa,3.5 oz,Lindt,566.6666667,30.0,16.66666667,7.5,10.0,0.0,0.0,d,15.0
973182.0,Crosti pétales choc',425,Crosti,233.0,1.4,11.0,5.4,6.3,0.2,0.0,a,-3.0
